applicant_id,model,method,rank,feature_index,feature_name,attribution_value,abs_attribution,feature_value
16,LogisticRegression,SHAP,2,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
16,LogisticRegression,SHAP,3,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
16,LogisticRegression,SHAP,4,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
16,LogisticRegression,SHAP,5,1,credit_amount,0.2599083276958187,0.2599083276958187,-0.4627817760619456
17,LogisticRegression,SHAP,1,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
17,LogisticRegression,SHAP,2,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
17,LogisticRegression,SHAP,3,4,age_years,0.4173234584085232,0.4173234584085232,2.5354056229574815
17,LogisticRegression,SHAP,4,1,credit_amount,0.33334276065548324,0.33334276065548324,-0.6643590405661369
17,LogisticRegression,SHAP,5,0,duration_months,0.3111188016363608,0.3111188016363608,-0.8969022337992846
18,LogisticRegression,SHAP,1,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
18,LogisticRegression,SHAP,2,46,property_A124,-0.5229752782971219,0.5229752782971219,1.0
18,LogisticRegression,SHAP,3,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
18,LogisticRegression,SHAP,4,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
18,LogisticRegression,SHAP,5,0,duration_months,0.3367042294025089,0.3367042294025089,-0.9785774007916914
19,LogisticRegression,SHAP,1,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
19,LogisticRegression,SHAP,2,50,housing_A151,-0.3436586586727003,0.3436586586727003,1.0
19,LogisticRegression,SHAP,3,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
19,LogisticRegression,SHAP,4,1,credit_amount,0.28064735938424973,0.28064735938424973,-0.5197103463215662
19,LogisticRegression,SHAP,5,0,duration_months,0.2599479461040646,0.2599479461040646,-0.7335518998144707
20,LogisticRegression,SHAP,1,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
20,LogisticRegression,SHAP,2,7,status_checking_account_A11,-0.5833889909921679,0.5833889909921679,1.0
20,LogisticRegression,SHAP,3,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
20,LogisticRegression,SHAP,4,1,credit_amount,0.4211249513870182,0.4211249513870182,-0.9053208505329587
20,LogisticRegression,SHAP,5,2,installment_rate,-0.3671425623500796,0.3671425623500796,0.9134310111161333
21,LogisticRegression,SHAP,1,17,purpose_A41,1.176689767353087,1.176689767353087,1.0
21,LogisticRegression,SHAP,2,7,status_checking_account_A11,-0.5833889909921679,0.5833889909921679,1.0
21,LogisticRegression,SHAP,3,0,duration_months,0.4134605127009532,0.4134605127009532,-1.2236029017689123
21,LogisticRegression,SHAP,4,2,installment_rate,0.3872599630267963,0.3872599630267963,-1.7696235254521437
21,LogisticRegression,SHAP,5,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
22,LogisticRegression,SHAP,1,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
22,LogisticRegression,SHAP,2,11,credit_history_A30,-0.3974774943951913,0.3974774943951913,1.0
22,LogisticRegression,SHAP,3,50,housing_A151,-0.3436586586727003,0.3436586586727003,1.0
22,LogisticRegression,SHAP,4,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
22,LogisticRegression,SHAP,5,53,job_A171,-0.28158521400677855,0.28158521400677855,1.0
23,LogisticRegression,SHAP,1,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
23,LogisticRegression,SHAP,2,41,other_debtors_guarantors_A102,-0.5120373831764459,0.5120373831764459,1.0
23,LogisticRegression,SHAP,3,50,housing_A151,-0.3436586586727003,0.3436586586727003,1.0
23,LogisticRegression,SHAP,4,0,duration_months,0.3367042294025089,0.3367042294025089,-0.9785774007916914
23,LogisticRegression,SHAP,5,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
24,LogisticRegression,SHAP,1,46,property_A124,-0.5229752782971219,0.5229752782971219,1.0
24,LogisticRegression,SHAP,2,2,installment_rate,0.3872599630267963,0.3872599630267963,-1.7696235254521437
24,LogisticRegression,SHAP,3,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
24,LogisticRegression,SHAP,4,50,housing_A151,-0.3436586586727003,0.3436586586727003,1.0
24,LogisticRegression,SHAP,5,53,job_A171,-0.28158521400677855,0.28158521400677855,1.0
25,LogisticRegression,SHAP,1,1,credit_amount,-0.4581317317055192,0.4581317317055192,1.5082357036815233
25,LogisticRegression,SHAP,2,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
25,LogisticRegression,SHAP,3,0,duration_months,-0.35410232028348954,0.35410232028348954,1.2266521080032957
25,LogisticRegression,SHAP,4,50,housing_A151,-0.3436586586727003,0.3436586586727003,1.0
25,LogisticRegression,SHAP,5,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
26,LogisticRegression,SHAP,1,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
26,LogisticRegression,SHAP,2,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
26,LogisticRegression,SHAP,3,2,installment_rate,-0.3671425623500796,0.3671425623500796,0.9134310111161333
26,LogisticRegression,SHAP,4,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
26,LogisticRegression,SHAP,5,16,purpose_A40,0.22656063114943148,0.22656063114943148,0.0
27,LogisticRegression,SHAP,1,0,duration_months,-0.6611274534772665,0.6611274534772665,2.2067541119121787
27,LogisticRegression,SHAP,2,46,property_A124,-0.5229752782971219,0.5229752782971219,1.0
27,LogisticRegression,SHAP,3,49,other_installment_plans_A143,-0.3879573531129351,0.3879573531129351,0.0
27,LogisticRegression,SHAP,4,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
27,LogisticRegression,SHAP,5,52,housing_A153,0.32135319778592014,0.32135319778592014,1.0
28,LogisticRegression,SHAP,1,17,purpose_A41,1.176689767353087,1.176689767353087,1.0
28,LogisticRegression,SHAP,2,1,credit_amount,-1.0004769754822247,1.0004769754822247,2.996971522168961
28,LogisticRegression,SHAP,3,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
28,LogisticRegression,SHAP,4,0,duration_months,-0.6611274534772665,0.6611274534772665,2.2067541119121787
28,LogisticRegression,SHAP,5,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
29,LogisticRegression,SHAP,1,7,status_checking_account_A11,-0.5833889909921679,0.5833889909921679,1.0
29,LogisticRegression,SHAP,2,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
29,LogisticRegression,SHAP,3,0,duration_months,0.4134605127009532,0.4134605127009532,-1.2236029017689123
29,LogisticRegression,SHAP,4,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
29,LogisticRegression,SHAP,5,1,credit_amount,0.3543426606670391,0.3543426606670391,-0.7220036934705326
30,LogisticRegression,SHAP,1,46,property_A124,-0.5229752782971219,0.5229752782971219,1.0
30,LogisticRegression,SHAP,2,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
30,LogisticRegression,SHAP,3,34,present_employment_since_A74,0.4263827622404094,0.4263827622404094,1.0
30,LogisticRegression,SHAP,4,12,credit_history_A31,-0.39227134655286156,0.39227134655286156,1.0
30,LogisticRegression,SHAP,5,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
31,LogisticRegression,SHAP,1,23,purpose_A46,-0.8217065971654869,0.8217065971654869,1.0
31,LogisticRegression,SHAP,2,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
31,LogisticRegression,SHAP,3,0,duration_months,-0.35410232028348954,0.35410232028348954,1.2266521080032957
31,LogisticRegression,SHAP,4,8,status_checking_account_A12,-0.2631586351946383,0.2631586351946383,1.0
31,LogisticRegression,SHAP,5,10,status_checking_account_A14,-0.2600191563366469,0.2600191563366469,0.0
32,LogisticRegression,SHAP,1,1,credit_amount,0.39295117248952705,0.39295117248952705,-0.8279839248972477
32,LogisticRegression,SHAP,2,0,duration_months,0.36228965716865696,0.36228965716865696,-1.0602525677840984
32,LogisticRegression,SHAP,3,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
32,LogisticRegression,SHAP,4,8,status_checking_account_A12,-0.2631586351946383,0.2631586351946383,1.0
32,LogisticRegression,SHAP,5,10,status_checking_account_A14,-0.2600191563366469,0.2600191563366469,0.0
33,LogisticRegression,SHAP,1,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
33,LogisticRegression,SHAP,2,34,present_employment_since_A74,0.4263827622404094,0.4263827622404094,1.0
33,LogisticRegression,SHAP,3,2,installment_rate,-0.3671425623500796,0.3671425623500796,0.9134310111161333
33,LogisticRegression,SHAP,4,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
33,LogisticRegression,SHAP,5,1,credit_amount,0.34664704513485406,0.34664704513485406,-0.7008792554496671
34,LogisticRegression,SHAP,1,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
34,LogisticRegression,SHAP,2,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
34,LogisticRegression,SHAP,3,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
34,LogisticRegression,SHAP,4,1,credit_amount,-0.2804804036574498,0.2804804036574498,1.0205834225896788
34,LogisticRegression,SHAP,5,16,purpose_A40,0.22656063114943148,0.22656063114943148,0.0
35,LogisticRegression,SHAP,1,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
35,LogisticRegression,SHAP,2,7,status_checking_account_A11,-0.5833889909921679,0.5833889909921679,1.0
35,LogisticRegression,SHAP,3,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
35,LogisticRegression,SHAP,4,2,installment_rate,-0.3671425623500796,0.3671425623500796,0.9134310111161333
35,LogisticRegression,SHAP,5,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
36,LogisticRegression,SHAP,1,17,purpose_A41,1.176689767353087,1.176689767353087,1.0
36,LogisticRegression,SHAP,2,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
36,LogisticRegression,SHAP,3,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
36,LogisticRegression,SHAP,4,34,present_employment_since_A74,0.4263827622404094,0.4263827622404094,1.0
36,LogisticRegression,SHAP,5,2,installment_rate,-0.3671425623500796,0.3671425623500796,0.9134310111161333
37,LogisticRegression,SHAP,1,7,status_checking_account_A11,-0.5833889909921679,0.5833889909921679,1.0
37,LogisticRegression,SHAP,2,12,credit_history_A31,-0.39227134655286156,0.39227134655286156,1.0
37,LogisticRegression,SHAP,3,2,installment_rate,-0.3671425623500796,0.3671425623500796,0.9134310111161333
37,LogisticRegression,SHAP,4,50,housing_A151,-0.3436586586727003,0.3436586586727003,1.0
37,LogisticRegression,SHAP,5,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
38,LogisticRegression,SHAP,1,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
38,LogisticRegression,SHAP,2,2,installment_rate,0.3872599630267963,0.3872599630267963,-1.7696235254521437
38,LogisticRegression,SHAP,3,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
38,LogisticRegression,SHAP,4,8,status_checking_account_A12,-0.2631586351946383,0.2631586351946383,1.0
38,LogisticRegression,SHAP,5,10,status_checking_account_A14,-0.2600191563366469,0.2600191563366469,0.0
39,LogisticRegression,SHAP,1,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
39,LogisticRegression,SHAP,2,7,status_checking_account_A11,-0.5833889909921679,0.5833889909921679,1.0
39,LogisticRegression,SHAP,3,46,property_A124,-0.5229752782971219,0.5229752782971219,1.0
39,LogisticRegression,SHAP,4,41,other_debtors_guarantors_A102,-0.5120373831764459,0.5120373831764459,1.0
39,LogisticRegression,SHAP,5,2,installment_rate,-0.3671425623500796,0.3671425623500796,0.9134310111161333
40,LogisticRegression,SHAP,1,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
40,LogisticRegression,SHAP,2,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
40,LogisticRegression,SHAP,3,4,age_years,0.25063652876096487,0.25063652876096487,1.5637827880727164
40,LogisticRegression,SHAP,4,16,purpose_A40,0.22656063114943148,0.22656063114943148,0.0
40,LogisticRegression,SHAP,5,7,status_checking_account_A11,0.20497451034859956,0.20497451034859956,0.0
41,LogisticRegression,SHAP,1,10,status_checking_account_A14,0.5525407072153746,0.5525407072153746,1.0
41,LogisticRegression,SHAP,2,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
41,LogisticRegression,SHAP,3,0,duration_months,0.2599479461040646,0.2599479461040646,-0.7335518998144707
41,LogisticRegression,SHAP,4,4,age_years,0.23548317152027778,0.23548317152027778,1.4754534394468288
41,LogisticRegression,SHAP,5,16,purpose_A40,0.22656063114943148,0.22656063114943148,0.0
42,LogisticRegression,SHAP,1,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
42,LogisticRegression,SHAP,2,7,status_checking_account_A11,-0.5833889909921679,0.5833889909921679,1.0
42,LogisticRegression,SHAP,3,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
42,LogisticRegression,SHAP,4,50,housing_A151,-0.3436586586727003,0.3436586586727003,1.0
42,LogisticRegression,SHAP,5,0,duration_months,0.3367042294025089,0.3367042294025089,-0.9785774007916914
43,LogisticRegression,SHAP,1,7,status_checking_account_A11,-0.5833889909921679,0.5833889909921679,1.0
43,LogisticRegression,SHAP,2,2,installment_rate,-0.3671425623500796,0.3671425623500796,0.9134310111161333
43,LogisticRegression,SHAP,3,26,savings_account_A61,0.35730051216931435,0.35730051216931435,0.0
43,LogisticRegression,SHAP,4,1,credit_amount,0.34495140103454214,0.34495140103454214,-0.696224718258629
43,LogisticRegression,SHAP,5,50,housing_A151,-0.3436586586727003,0.3436586586727003,1.0
44,LogisticRegression,SHAP,1,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
44,LogisticRegression,SHAP,2,50,housing_A151,-0.3436586586727003,0.3436586586727003,1.0
44,LogisticRegression,SHAP,3,1,credit_amount,0.3423427178032929,0.3423427178032929,-0.6890638918108779
44,LogisticRegression,SHAP,4,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
44,LogisticRegression,SHAP,5,8,status_checking_account_A12,-0.2631586351946383,0.2631586351946383,1.0
45,LogisticRegression,SHAP,1,17,purpose_A41,1.176689767353087,1.176689767353087,1.0
45,LogisticRegression,SHAP,2,4,age_years,0.5688570308153943,0.5688570308153943,3.418699109216359
45,LogisticRegression,SHAP,3,46,property_A124,-0.5229752782971219,0.5229752782971219,1.0
45,LogisticRegression,SHAP,4,12,credit_history_A31,-0.39227134655286156,0.39227134655286156,1.0
45,LogisticRegression,SHAP,5,49,other_installment_plans_A143,-0.3879573531129351,0.3879573531129351,0.0
46,LogisticRegression,SHAP,1,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
46,LogisticRegression,SHAP,2,2,installment_rate,-0.3671425623500796,0.3671425623500796,0.9134310111161333
46,LogisticRegression,SHAP,3,1,credit_amount,0.34886442588141586,0.34886442588141586,-0.7069659579302554
46,LogisticRegression,SHAP,4,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
46,LogisticRegression,SHAP,5,8,status_checking_account_A12,-0.2631586351946383,0.2631586351946383,1.0
47,LogisticRegression,SHAP,1,7,status_checking_account_A11,-0.5833889909921679,0.5833889909921679,1.0
47,LogisticRegression,SHAP,2,46,property_A124,-0.5229752782971219,0.5229752782971219,1.0
47,LogisticRegression,SHAP,3,16,purpose_A40,-0.4397941663488963,0.4397941663488963,1.0
47,LogisticRegression,SHAP,4,34,present_employment_since_A74,0.4263827622404094,0.4263827622404094,1.0
47,LogisticRegression,SHAP,5,12,credit_history_A31,-0.39227134655286156,0.39227134655286156,1.0
48,LogisticRegression,SHAP,1,7,status_checking_account_A11,-0.5833889909921679,0.5833889909921679,1.0
48,LogisticRegression,SHAP,2,1,credit_amount,0.467037776257004,0.467037776257004,-1.0313513960133769
48,LogisticRegression,SHAP,3,12,credit_history_A31,-0.39227134655286156,0.39227134655286156,1.0
48,LogisticRegression,SHAP,4,49,other_installment_plans_A143,-0.3879573531129351,0.3879573531129351,0.0
48,LogisticRegression,SHAP,5,2,installment_rate,-0.3671425623500796,0.3671425623500796,0.9134310111161333
49,LogisticRegression,SHAP,1,15,credit_history_A34,0.7179525336970121,0.7179525336970121,1.0
49,LogisticRegression,SHAP,2,46,property_A124,-0.5229752782971219,0.5229752782971219,1.0
49,LogisticRegression,SHAP,3,1,credit_amount,-0.3184367446721254,0.3184367446721254,1.1247734474044562
49,LogisticRegression,SHAP,4,26,savings_account_A61,-0.30436710295904557,0.30436710295904557,1.0
49,LogisticRegression,SHAP,5,8,status_checking_account_A12,-0.2631586351946383,0.2631586351946383,1.0
0,RandomForest,SHAP,1,7,status_checking_account_A11,-0.05359199200183788,0.05359199200183788,1.0
0,RandomForest,SHAP,2,42,other_debtors_guarantors_A103,0.04233312758156203,0.04233312758156203,1.0
0,RandomForest,SHAP,3,12,credit_history_A31,-0.040659920959449015,0.040659920959449015,1.0
0,RandomForest,SHAP,4,10,status_checking_account_A14,-0.03920616064336129,0.03920616064336129,0.0
0,RandomForest,SHAP,5,49,other_installment_plans_A143,-0.023349884476135105,0.023349884476135105,0.0
1,RandomForest,SHAP,1,15,credit_history_A34,0.058473273268760284,0.058473273268760284,1.0
1,RandomForest,SHAP,2,7,status_checking_account_A11,-0.054175271996104134,0.054175271996104134,1.0
1,RandomForest,SHAP,3,10,status_checking_account_A14,-0.043190389206513996,0.043190389206513996,0.0
1,RandomForest,SHAP,4,16,purpose_A40,-0.024749219347657628,0.024749219347657628,1.0
1,RandomForest,SHAP,5,1,credit_amount,-0.022770326833612454,0.022770326833612454,0.7456076869960395
2,RandomForest,SHAP,1,10,status_checking_account_A14,-0.05452653119856016,0.05452653119856016,0.0
2,RandomForest,SHAP,2,7,status_checking_account_A11,0.0305944659084076,0.0305944659084076,0.0
2,RandomForest,SHAP,3,49,other_installment_plans_A143,-0.02574518910312051,0.02574518910312051,0.0
2,RandomForest,SHAP,4,47,other_installment_plans_A141,-0.02297075203134192,0.02297075203134192,1.0
2,RandomForest,SHAP,5,4,age_years,-0.022683375504673614,0.022683375504673614,-0.9094389734521401
3,RandomForest,SHAP,1,0,duration_months,0.0549061212755108,0.0549061212755108,-1.2236029017689123
3,RandomForest,SHAP,2,12,credit_history_A31,-0.04897632270114584,0.04897632270114584,1.0
3,RandomForest,SHAP,3,10,status_checking_account_A14,-0.042681099479818824,0.042681099479818824,0.0
3,RandomForest,SHAP,4,23,purpose_A46,-0.02769198136499026,0.02769198136499026,1.0
3,RandomForest,SHAP,5,26,savings_account_A61,0.023141014068048592,0.023141014068048592,0.0
4,RandomForest,SHAP,1,10,status_checking_account_A14,0.06886286459791637,0.06886286459791637,1.0
4,RandomForest,SHAP,2,0,duration_months,-0.050946158456882995,0.050946158456882995,1.2266521080032957
4,RandomForest,SHAP,3,7,status_checking_account_A11,0.03955813838738623,0.03955813838738623,0.0
4,RandomForest,SHAP,4,16,purpose_A40,-0.02515530306795288,0.02515530306795288,1.0
4,RandomForest,SHAP,5,4,age_years,0.022844585467943785,0.022844585467943785,0.06218386143262502
5,RandomForest,SHAP,1,0,duration_months,0.049818488294323504,0.049818488294323504,-1.2236029017689123
